NCG	NCC	NHC	NHU	NHG	Name
#!{Type}E	E	E	E	E	T
-1.15686786174774	NaN	NaN	NaN	-1.68567180633545	a16a1
-1.4414290189743	NaN	NaN	NaN	-1.99836409091949	aatc
-1.46839582920074	NaN	NaN	NaN	-1.82513415813446	abce1
0.472857505083084	-1.33373630046844	1.48395955562592	0.456541627645493	-0.585607826709747	abcf1
-1.33916938304901	NaN	NaN	NaN	-1.6404504776001	abcf2
-1.04697728157043	NaN	NaN	NaN	-1.54628193378448	abcf3
-1.62077510356903	NaN	NaN	NaN	-1.62090969085693	abheb
-0.637422382831573	0.34094762802124	0.883475661277771	0.830028176307678	-1.41702914237976	acbp4
-1.33754515647888	NaN	NaN	NaN	-1.73880159854889	acd
0.517640769481659	0.815556287765503	0.499210447072983	-0.0532159693539143	0.166839674115181	acl6a
-1.33869421482086	NaN	NaN	NaN	-1.94571876525879	acly
0.292877376079559	0.60128390789032	0.915974199771881	0.528911471366882	-0.578611433506012	acrc
0.661516189575195	0.782849967479706	-0.542639136314392	-1.39245343208313	-0.647875964641571	actc
0.555791318416595	0.518732786178589	-0.652527749538422	-1.34380769729614	-0.478650808334351	actg
-1.20574939250946	NaN	NaN	NaN	-1.81020331382751	actn1
-1.39310038089752	NaN	NaN	NaN	-1.44869196414948	actn4
1.30705833435059	1.07603895664215	-0.29771488904953	-0.459004074335098	-1.31908774375916	actz
-1.59406578540802	NaN	NaN	NaN	-1.80133438110352	adhx
-1.40467429161072	NaN	NaN	NaN	-2.34567761421204	adk
-1.42823314666748	NaN	NaN	NaN	-1.65457665920258	adm1a
0.293081492185593	0.298121780157089	-0.087227389216423	0.720136940479279	0.720196306705475	adnp
-1.15935468673706	NaN	NaN	NaN	-1.75956463813782	adnp2
0.935277223587036	0.669969439506531	-0.215240150690079	-1.83984923362732	0.493104934692383	aff1
0.93850839138031	0.448187112808228	-0.145988449454308	-1.8248929977417	0.737147152423859	aff4
-1.50379765033722	NaN	NaN	NaN	-1.75479352474213	agm1
-1.1317754983902	NaN	NaN	NaN	-1.50435411930084	ahsa1
-1.27824902534485	NaN	NaN	NaN	-1.69395744800568	aibp
-0.0720779225230217	-1.49369740486145	0.295433938503265	0.285292953252792	-0.534568548202515	aimp1
-1.01425552368164	NaN	-0.70710676908493	0.70710676908493	-1.94494569301605	aimp2
-1.39333081245422	NaN	NaN	NaN	-1.38006973266602	ak1a1
-1.66936922073364	NaN	NaN	NaN	-1.77414989471436	al7a1
-1.45017433166504	NaN	NaN	NaN	-1.92056679725647	al9a1
-1.39192092418671	NaN	NaN	NaN	-1.5630704164505	aldcb
-0.372562229633331	-0.27873232960701	1.13148057460785	0.744327247142792	-1.66095054149628	aldoa
-0.963659942150116	NaN	NaN	NaN	-1.53936362266541	aldr
-0.813296437263489	-0.621993064880371	0.991713523864746	1.18868970870972	-0.745113730430603	alkb5
-1.41024088859558	NaN	NaN	NaN	-2.010014295578	ampb
-1.54266858100891	NaN	NaN	NaN	-1.64964532852173	ampl
-1.14678251743317	NaN	NaN	NaN	-1.71165478229523	ampm1
-1.44138181209564	NaN	NaN	NaN	-2.00026321411133	an32a
-1.30913305282593	NaN	NaN	NaN	-2.17661595344543	an32b
-1.20370125770569	NaN	NaN	NaN	-1.63246643543243	an32e
-1.35688555240631	NaN	NaN	NaN	-1.7095992565155	anln
-1.2952972650528	NaN	NaN	NaN	-1.86003577709198	anm1a
-1.18932926654816	NaN	NaN	NaN	-1.64679193496704	anm5
-1.26215326786041	NaN	NaN	NaN	-1.83427774906158	anx11
